video_id,category,duration,upload_date,creator,quality_score,popularity_weight,content_embedding
148,Comedy,42,2026-05-20 07:45:50.513160,channel_325,0.6616366067956427,0.00339286722353174,"[0.21890410526629156, 0.2151915458985334, 0.002155801756854829, 0.14909796220022756, -0.03371693686093787, -0.07356602851548558, -0.1825740323706232, 0.10897355754836871, 0.12483144225444416, -0.08549041290676627, 0.04035994829465719, 0.39908147077869555, 0.17262227704784322, -0.1357099615770669, 0.15077581760901804, -0.13501413849401125, -0.43584799162925547, -0.0030728569279087014, 0.23532533415038706, 0.21037269779240417, 0.056789220401010115, -0.08155228771684842, 0.07323044237938442, -0.04051954188609969, -0.07732605199997653, 0.15987448168777732, -0.07918975822072614, 0.16969490252928282, -0.08914804839971635, 0.3098866778442674, -0.2469821439261286, -0.14403265894265696]"
149,History,141,2025-09-06 07:45:50.513160,channel_1433,0.2483758231395761,0.010508749334151288,"[-0.02934008341423789, -0.37467247572613244, -0.48551231231114084, -0.3730415749403917, -0.05515895458979821, -0.050366274427522006, 0.06288456613714828, -0.03720231834600808, 0.05656153833022363, -0.08502014413044442, 0.13498783424581265, 0.1122311859531077, -0.06169356055417422, 0.10065539048714925, -0.03600211905302933, -0.2874803418744314, 0.17080771013597673, -0.17124571319277526, 0.16879224980766258, 0.061190134308799576, -0.015961432467622584, -0.35445675434158863, 0.2907699164609163, -0.06857145105781268, 0.11983278687694521, -0.02152319659027147, -0.05125861832558126, 0.036410378840672566, 0.005017985341380628, -0.05041967545952442, -0.010445758073000161, 0.08064810047970217]"
150,Fitness,646,2026-04-01 07:45:50.513160,channel_1141,0.5649203853568775,0.00129340907654398,"[0.07967153784753503, 0.006938936821569617, 0.09937545035344257, -0.0678686058152564, 0.3560733048981944, 0.23775526242177192, 0.1220222296675568, -0.3107327138461765, 0.09698798080062274, -0.053875775261968316, -0.15662915888632317, -0.057950256886769726, -0.138889241470972, 0.0811093339727105, 0.25862549722428485, 0.13219857171868976, 0.44211762935601123, -0.2486418709085122, -0.08098636009124953, -0.15092280653414492, 0.19674948004993634, -0.03529712581127517, 0.030330384053665012, 0.10141574129945521, -0.23282603478729655, -0.09944138303565006, 0.1596035586485222, -0.08771660062082001, -0.27425333743944363, -0.14439916170498168, -0.04581465948312745, 0.026688540120855885]"
151,ASMR,237,2026-04-08 07:45:50.513160,channel_835,0.40818191941169096,0.015685948912666493,"[-0.014014553850254047, -0.12155891353915593, 0.18589808582888626, -0.025542252532397315, 0.04144230323490077, -0.11101793939903815, 0.29863205949259414, -0.07750711295928908, 0.014782350970919615, 0.20483515636827906, 0.05542273550994933, 0.05048441161507686, -0.39060314279358904, 0.1347034320281301, 0.011001126307146954, 0.10718032114490111, 0.036259414144436876, -0.1106620167952976, 0.1769909633236326, 0.039210934567116135, -0.25518050808721476, 0.25896662879349097, -0.28310402240488863, 0.17830152661264995, 0.29427639244558007, -0.21894523744803004, -0.024295597426439993, -0.0427379870596366, -0.03383663978984969, 0.3622196731961407, -0.21665413756406177, -0.060672214901013176]"
152,ASMR,174,2025-10-22 07:45:50.513160,channel_723,0.31519938023954247,0.009962108502639615,"[0.2821877163959525, -0.06062052051585656, -0.1756546192031216, 0.049370319732049445, 0.15122627704865924, -0.07373993029426656, 0.10406014036687991, -0.25840354950954575, -0.24796915915199036, -0.08260831760251792, 0.11075179711059371, 0.14294030486654005, -0.2218754854244417, 0.13598055276805351, 0.03125493135436024, -0.16503495767958695, -0.25043965256591944, 0.04313995919584418, 0.24206309801167722, 0.006667893036870956, -0.1754934019225316, -0.35064528321822847, 0.2870997604773979, 0.19556511978120963, 0.05670265441896436, 0.2774333137410769, 0.04203171273391313, -0.09968061047055625, 0.10420352296413758, -0.15574728243913366, -0.1868924228000367, 0.1448378830128676]"
153,Comedy,940,2025-11-29 07:45:50.513160,channel_224,0.030034212383027982,0.0012540505052760207,"[0.14365694116220484, -0.2138235121293402, -0.20762226299106679, -0.07471086487899431, -0.11940733819105262, 0.07998856781724215, 0.008066166516053744, 0.1955537892870663, 0.05325832009519013, -0.10820565234551417, -0.31746538620397446, 0.030125426407134632, -0.28711421257145225, -0.11028362593956327, -0.12115687881451684, -0.0853500856742426, -0.2209237736282978, -0.12175279175246354, 0.19236396148500376, 0.1919012942007844, 0.257262021050484, 0.0017033057761398054, 0.045529782362740655, 0.19483281090814614, -0.24688108678296034, 0.1352415322785016, 0.2186256996633664, -0.14923051459540945, 0.23210479158038227, 0.3454305221059525, 0.13057777216454092, 0.09979994637085117]"
154,Anime,2111,2026-05-16 07:45:50.513160,channel_531,0.13632996886532955,0.00173749239329323,"[-0.15593312511089827, 0.14889076272514293, -0.14281744610861058, 0.05148782998310807, 0.06560180704677772, -0.45901591993714386, 0.056509683185768635, 0.36505045466268005, -0.2912990588266141, -0.00750466760872457, -0.2711433110949363, -0.12451263710495021, -0.26872885517850065, 0.022216883148631485, 0.11051252361712503, 0.057057681789169985, -0.12953148935332232, -0.08486056555334415, 0.03791501957617907, -0.1251786257872888, -0.18503983369178242, -0.033299363572989016, -0.13155425453537495, 0.057311024156478485, 0.18084861197226765, 0.361723487509023, 0.04707711881096144, 0.089954110164638, -0.08345724696084011, -0.07483178429431332, 0.17880977495187167, -0.03847970981823793]"
155,Gaming,479,2026-02-15 07:45:50.513160,channel_112,0.20266249865354488,0.004845078946998239,"[0.01600791822652098, 0.2683755728391207, -0.05894881876730326, 0.32925936655945554, 0.12574827126387475, 0.09993473132081294, -0.1422416961361504, 0.11172501948016768, -0.09415187468187691, 0.10300930243694795, -0.022344974655111996, 0.2121612708877356, -0.006972016620907221, 0.44719711173968807, -0.060467333878589526, -0.11730961742545647, 0.07595284850642729, 0.23653312908837396, 0.23482747929863418, 0.03659931000570047, 0.07441133131043513, 0.07472928403494333, -0.23653351482847365, 0.2247275258832139, -0.2760299724395437, -0.236122245144563, 0.012075404025466198, -0.07019153485732924, 0.17471255017286585, 0.09816918907010876, 0.03032756687495346, -0.24699251039655262]"
156,DIY,131,2026-05-05 07:45:50.513160,channel_139,0.20397044690082503,0.002633116290353258,"[0.005834012133264557, -0.011534312442117752, 0.04880402865893226, -0.09445922575730277, 0.11483854735606447, -0.07612324233269772, 0.09425614751845428, 0.17485440022759102, -0.11742561415200219, -0.16960708201303282, 0.10463535257152416, -0.2901837777440422, 0.24418072524628376, 0.002407973974564102, -0.02520705066912741, 0.11993414593049993, 0.10630216102727756, 0.0014317160533831445, 0.19299090972340222, -0.1476922456388265, 0.15647138618083298, -0.23692310152028898, 0.11216568703455418, -0.07201842009281377, -0.2879842543903336, 0.05637241708328432, -0.00756188952491119, -0.3388646011340578, -0.4642734087224233, -0.033445238871743534, 0.3554485171520103, 0.07051197510194691]"
157,Finance,161,2025-09-26 07:45:50.513160,channel_558,0.516180610377348,0.004214229918370904,"[-0.12959175441735724, 0.20978705606441922, 0.175921189409803, 0.24657394210326208, 0.13261571432602368, 0.17178674288457563, 0.14177042994615682, -0.09259375157732992, -0.3174877388536728, -0.10105420192460034, 0.21426010455101202, -0.07388242341046332, -0.028206198314345034, -0.22605922949363452, -0.1068626643921818, -0.001762494934854585, 0.09551352332537727, -0.08893968509156534, -0.1024895414209965, 0.1633076169907951, 0.06307295475867938, 0.08700279862306794, 0.2963591004503706, -0.09793978617724276, -0.009505386108900352, 0.10687627742597565, -0.16899539278030137, 0.044415402766651, 0.004304158447396473, 0.53855059128095, 0.01936585553167697, 0.22434404883594855]"
158,News,67,2026-03-25 07:45:50.513160,channel_0,0.11001952006506878,0.0034488866381236875,"[0.14546415237617413, -0.20271055954772763, -0.27146236394257994, 0.043294251455586893, 0.22037305424144568, 0.050462832258334527, 0.01382035619223362, -0.049791869471533474, -0.23205069612219162, -0.16835047228860686, -0.28434293057413945, -0.19333098445099248, -0.09219346712396388, 0.13601233303310142, -0.07800694163391832, 0.044803533061173184, 0.02370162470410263, 0.08746829257313979, -0.18137201963693048, 0.18564488919485364, -0.24663591911398994, -0.07848822283406127, -0.0036640909541305355, 0.1332305923759548, 0.2417515560256877, 0.1346128894238754, 0.24816766898811604, -0.1453296704450971, 0.2086362416225891, 0.1785399715389062, -0.4199951445048285, -0.03864076943130853]"
159,Education,270,2025-11-28 07:45:50.513160,channel_89,0.520101873203504,0.0021220350696692144,"[0.1290321281134597, -0.11046646825381014, -0.2327203049164918, 0.45312220965171385, 0.023798764710229636, 0.02966384981692519, -0.2805511580684824, -0.13124473561365166, -0.1924303749488313, 0.2312521858600411, 0.10815598415781096, -0.12228649689840618, 0.1201296394449226, -0.05433589782650631, 0.050257401265298006, 0.049244319664812505, 0.09007408914860969, 0.06422312611728505, 0.09024178634288205, 0.2691520701392751, 0.1372890986660124, -0.07220672622894267, -0.020993796694610427, 0.2636572457908282, 0.024095028060255035, -0.08016178142900987, -0.13526920463114792, 0.058519099950406744, -0.18321783361094143, 0.2753647552282569, -0.22243120706395528, 0.31678798810925063]"
160,Gaming,47,2025-06-21 07:45:50.513160,channel_653,0.25673525080688614,0.0012401037932030115,"[-0.0692334974533639, -0.26135473223560907, 0.045918323843462505, -0.231329667505229, 0.008343002469696513, -0.14018621583713445, 0.22939611970810542, 0.03319301366128054, -0.28848290224363626, -0.14491772262957292, 0.17111071612488468, 0.3124138036220222, -0.010989481457914679, -0.2535047036822956, 0.2558445445037521, 0.17004669806325692, 0.3171342593996231, 0.07044199421687511, -0.12636365504770222, 0.12546351367962924, 0.07920936942132126, -0.13953816991257892, 0.04821522511334, -0.04733832143964401, 0.18047774949762854, 0.11942404883635775, -0.25525109358035486, -0.27972568578252915, -0.021799722227523757, 0.007966172542985128, 0.1847106728119166, 0.12459343557499086]"
161,Education,424,2026-03-24 07:45:50.513160,channel_319,0.32580348268319714,0.002488170914196455,"[0.2686414427176069, -0.08604151748197027, -0.0965560789214724, -0.17676585796042163, 0.13801589769033937, 0.0040060297593909455, -0.3413721971831202, 0.037232147301718095, 0.04898287025356101, -0.026583912121222533, 0.054633970011800495, -0.2247268835617905, 0.30222355413547874, 0.07003115530979864, -0.3266564177922435, -0.0010860498142700027, 0.07490435086225211, -0.2049651202403881, 0.09827697194320119, 0.3095706649113713, -0.11867137712232087, 0.07890417644822567, 0.038416932971734485, 0.17832685454126443, -0.02004506345998041, -0.19645376974133752, 0.1665203359182625, -0.18550394291101127, 0.33313218135406547, 0.10327508716645177, -0.11029614882826595, 0.204176801246165]"
162,Science,1818,2025-12-31 07:45:50.513160,channel_138,0.07530293196245967,0.0012480805190350983,"[-0.0015950608684628307, -0.03843226014993761, -0.11818740628209155, -0.32602010353346866, 0.104912326468866, -0.2826152648846022, -0.13770247684973974, 0.07513449266302123, -0.0869089539884216, 0.027278906429320248, -0.2106769759488221, -0.060486652729023066, 0.02836099459084293, -0.16515953390594582, 0.2927241736519916, -0.11064600877971896, 0.2392698374613037, -0.02912820401323296, -0.27226082634883103, -0.19734674885515666, 0.030564386047238903, 0.17927240047933768, 0.30720337313616397, 0.022256602369281817, -0.20434960061739635, 0.04834029920170301, -0.14324330817950567, 0.06807783122837506, -0.16342405656004694, -0.36271404654847383, 0.22858386692372126, -0.0393021145552642]"
163,Gaming,501,2025-10-21 07:45:50.513160,channel_844,0.13250453127795495,0.002589577532148532,"[0.010109222191707685, 0.20289585020073672, 0.38247183192410417, 0.14658490487417883, 0.020967765302448007, 0.09422580138962164, -0.06000820078936664, 0.007351708061722502, 0.02948950581013988, -0.160131213213407, 0.004310250815760967, 0.07472994860760665, 0.10524775596078323, 0.08902484028046943, -0.27258180542664506, 0.2502369764122336, 0.2333454234382291, -0.019572675964135484, 0.09272669463083853, -0.04408327491790356, 0.15307402322736924, -0.1657591559375643, 0.2732811360377262, 0.1429465375483615, 0.14767462924089725, -0.02138533489503034, -0.28756299527157553, 0.1799402380073746, -0.28083363501197556, 0.18239077355700367, -0.15717988574244163, -0.32307127720693973]"
164,Science,153,2026-05-22 07:45:50.513160,channel_258,0.295737516088334,0.0045861032433098135,"[0.0001593614556919787, 0.18854868195034785, -0.1539256250496198, 0.25490000886909814, 0.10469014735093123, 0.024988829529879682, -0.06944229042005184, -0.05832721618080959, 0.06857239283689398, 0.1348662618370416, -0.09460845239705053, -0.128565230009161, -0.03408585222650373, 0.22215651644861026, -0.19398257174191008, 0.1821208605085044, 0.006739772412465547, -0.2634609756551558, -0.0735882147004097, 0.09718638660404001, 0.28722479398791984, -0.21159474210298113, -0.44940121857711735, -0.2087540939903743, 0.18019805111474027, -0.28593800913701517, 0.23867527584581694, 0.1936510985032396, 0.0304528363884212, -0.09984807128437151, 0.008809023767219946, 0.09741263203681859]"
165,ASMR,414,2025-12-16 07:45:50.513160,channel_901,0.2521042719827103,0.0024917853931605183,"[0.07542844240407315, 0.2862083595022308, -0.04279199515214213, -0.2140143864777346, -0.24304188176666355, -0.2759475731943135, 0.03229176313877107, -0.038558284675208616, 0.005372327748850189, -0.08835691198571971, -0.18264439596097243, 0.10107039827691326, -0.40522270563750745, -0.1318783182249064, 0.1293931800143559, -0.14820573052677455, 0.06443834987486956, -0.1316584421234679, -0.07499549367599746, 0.09458579087431473, -0.21023131087544292, 0.12261301925028893, 0.007554828843479136, 0.20670903314332897, 0.034244785405010136, -0.17595169253254356, 0.2842892443956721, -0.16220710624758092, -0.03737166665490214, 0.15751269620295671, -0.3092852846034382, 0.236854009098404]"
166,Finance,1237,2025-10-10 07:45:50.513160,channel_689,0.23670352217504437,0.15249780180817454,"[-0.1854707294400209, -0.07332542016146813, 0.0465508883501804, -0.006721106197778082, 0.12717964802660262, -0.2579781041940983, 0.11723240478296672, 0.1300911268782964, 0.16586486285505941, -0.25618174207837857, -0.23672622098935509, -0.055175539285803946, -0.21930384486248292, -0.2907184018599195, -0.06211945053243382, 0.03772498752017811, 0.4510694764302574, 0.08842173077258128, 0.28238702815238187, -0.007115167223913177, 0.09017684363138441, -0.02355081668058985, 0.43239865510375664, -0.1104863785212693, -0.08863109462792665, 0.12836649466266614, 0.03343529061400603, -0.0683558170966295, 0.15476955546412996, -0.006631070306506671, -0.007767142410311465, 0.037159486021745944]"
167,Gaming,1176,2025-08-29 07:45:50.513160,channel_9,0.09757811963675396,0.0019882455773191083,"[-0.2901075272135882, -0.2665414112043112, 0.18183082666266376, -0.11325144642815171, -0.022241927624814823, 0.2697508820108825, -0.014699674893706056, -0.03514654240876586, 0.14990816686069044, -0.1000859724524721, 0.20124252379348417, 0.1464753546141138, 0.306203276668806, -0.11549006619058988, 0.2286862943114838, 0.09269613815442128, -0.22172549266343358, -0.4343240509503738, -0.1335048977933312, 0.04890795663088555, 0.07316556917183546, -0.009883892083552006, -0.008386328862038916, -0.021077923226514306, 0.17251616597299715, -0.24028226827074478, 0.04488321234875708, -0.1376411339741146, -0.15165864076931287, 0.1967760043414376, -0.16449375269600527, -0.023340526459711495]"
168,Pets,89,2026-01-25 07:45:50.513160,channel_260,0.4518725361671214,0.003786585660725687,"[0.35297597361668115, 0.15104481754518304, -0.08199832536488219, -0.06711199902605691, -0.2211761508528858, 0.23441250719342124, 0.18227377092952343, 0.12374485773084994, 0.14361149553862676, -0.13959091201189888, -0.27897694530864353, 0.10102500067566822, 0.16014288306560373, 0.2896345828416178, -0.03620601174930168, -0.062494240507059325, -0.04312135440595855, 0.12088672352369823, -0.05084034743331806, -0.009414938757900216, 0.14977888321511718, -0.11279311027581677, 0.25072470418350246, 0.11410027627937946, -0.33479498866210555, -0.09288118341200524, -0.3648430943463427, -0.03544710684166068, -0.08980954335842083, 0.15046408573756573, -0.1587840506779661, 0.06988064921665853]"
169,Education,407,2026-02-25 07:45:50.513160,channel_171,0.03529247333053566,0.002995157068057908,"[0.09510141364313639, 0.04299850016330079, 0.1906088072616929, 0.34578187596007715, 0.018714743315153267, 0.0677389588953794, -0.14716697638078602, -0.17044655950385482, 0.17283831306719705, 0.15071936427031948, -0.1721345118075757, -0.21871169163548276, -0.10845749578715408, -0.023635934347591123, -0.0683988104333501, 0.026835290568248793, 0.15331688113668807, 0.07725580443476684, 0.0896300940970344, -0.40985419086800134, -0.269816478335344, -0.13315370769268, -0.10555802205335311, 0.14040458813602122, -0.14693701299668324, 0.11149869022402253, -0.13125600666510526, -0.20076693907461104, -0.19300387788830775, 0.37754282925689425, -0.13497736222007883, 0.11552102756193457]"
170,Music,208,2025-06-30 07:45:50.513160,channel_897,0.5666709845172884,0.06321381514382504,"[-0.33843268503868357, 0.30818408207513015, 0.07580994156939712, 0.059506801212925585, 0.08988116624929256, 0.11381004518917404, 0.17572524754222502, -0.13012087804293873, -0.14282479539334636, 0.010691173150838635, 0.14865418951199613, -0.014477226622623138, 0.16808748982665683, 0.13419097163317795, -0.047127648422318626, -0.3794785035905423, -0.10936368005803647, 0.37852659587826337, 0.07385920718717244, -0.1389069992692001, 0.05444023354113022, 0.14696361162190869, -0.13880176362215407, 0.2683190281537147, 0.10766306079365676, -0.2388945286397157, 0.18599835309653373, -0.08896592051314745, -0.038906207315616934, -0.22066317579673858, 0.13714691327145231, -0.032332761615926214]"
171,ASMR,548,2026-03-18 07:45:50.513160,channel_12,0.4052513287707937,0.0033905171023502502,"[0.12585418005625332, -0.10292055070909122, -0.12429376000088188, -0.13943043553317533, 0.0739766838758784, -0.1270856927594509, -0.03794035177486753, -0.09683937652982415, 0.08220531328687715, -0.3241451759542446, 0.046144413235697415, 0.32340560791856665, 0.2308830378724652, -0.11518749086994388, 0.09238895506429139, 0.056144015857356386, 0.27447454464868165, -0.46887598456041213, 0.20787764681777163, -0.04997086431739926, -0.1388311736803401, -0.14416847329122834, -0.24281551750063232, -0.11471401981649508, -0.20168852154865188, 0.033663599425207955, 0.11019718090486684, -0.047926534751997166, 0.28014023925675746, -0.10244215031181103, -0.05769384146798621, -0.08834277172716035]"
172,Cooking,359,2025-06-02 07:45:50.513160,channel_1191,0.1663399740705546,0.001390163831000719,"[0.1164269981624623, 0.13606193603359676, 0.09634524035754882, -0.024138226597228533, -0.26074135305786755, -0.06212885950595554, 0.287487376782527, 0.19706736756749887, 0.05719065416506042, -0.07477311674954774, -0.002648694360794493, -0.07390804862304745, 0.232039838282963, -0.16317295266952292, 0.17964692815230499, -0.10292603444858407, 0.2569106193489242, 0.08300479965167885, -0.14575037513573388, -0.06015900494907366, 0.1384088995883527, -0.09707963302769797, 0.004305384703205376, -0.09976389392541972, 0.34213543526858115, 0.37557937701172217, 0.2845669210512617, -0.02418982768686589, -0.07833244774167392, -0.1515416245517876, 0.2986865728659877, 0.18101896294546374]"
173,Finance,22,2026-02-16 07:45:50.513160,channel_320,0.311135607802149,0.016022684034328927,"[0.15886245509986954, -0.04056574634429334, -0.28532393911474613, -0.24800245057439302, 0.009354571584402177, -0.08483513915674606, -0.10350515142325738, 0.056020953697918444, 0.16452689543496768, -0.11381600532318453, -0.21191320983944928, -0.10996019173757615, -0.16944555228992825, 0.0962225264706539, -0.0006668909572528385, 0.305221777076222, 0.1192465739449359, 0.29440657525842573, -0.22786268898044862, -0.527970768200811, 0.039439980628869956, 0.019999849168325114, -0.019929272587498936, 0.015548744654176156, -0.18244043328319795, 0.09140940580715327, 0.1194913566329612, -0.19473094019910817, -0.0573986466871559, -0.04737235468364256, -0.10887916429682229, -0.1884598868105231]"
174,History,172,2025-08-31 07:45:50.513160,channel_1342,0.6108085148290003,0.002999393267325463,"[0.0028328883247570767, 0.059083042364438426, -0.13823102858527148, -0.24710791691731754, 0.09300788971039256, -0.17382925035472704, -0.0700476064032974, -0.098789066389347, 0.2822036036331467, -0.16343329911923615, 0.3909018478936983, 0.17042694176430567, 0.41250750110267653, 0.15056768746721605, -0.05007554454655004, -0.20782072998667167, -0.08051511411428074, 0.3369295542412891, -0.010860083374763463, 0.1497250827026277, 0.04688741525720621, 0.05655839626801409, 0.0652798712698141, 0.11221496376626341, -0.18442840957817738, -0.06227698187808785, 0.07007203188008185, 0.03703649550216653, -0.10448157333667138, 0.0943770263497478, -0.174694835149161, -0.2770605664603276]"
175,Comedy,298,2026-02-09 07:45:50.513160,channel_328,0.3703806905065239,0.001259979078776695,"[0.043672763535967475, -0.17743719172317782, 0.041472473082223384, -0.28939132053691036, -0.10733474598627295, -0.048497895901243884, -0.23786299444796774, -0.05517428235967658, 0.17544264187424238, -0.18806972635951072, -0.05113265019949016, 0.2520772393982476, -0.15720893489273427, 0.20685948845551416, -0.041306845777430316, 0.015088125980011252, 0.1912044723609916, -0.07181894823766583, 0.09342360893164049, 0.13096496330340196, -0.09635327984657073, -0.11273004753691956, -0.03384478177136793, -0.029212616927986722, -0.15973868941422115, -0.09498921613539642, -0.5132765778104941, -0.049489207423512524, 0.13241542405165785, -0.2467540078012487, -0.06856873724388779, 0.36158837070796196]"
176,Tech,58,2025-07-06 07:45:50.513160,channel_784,0.26224573152474473,0.002924688493549361,"[-0.0042962648875261135, 0.2583837465466844, -0.1927060416892666, 0.08547159684182198, -0.22513800378422158, 0.07637751178465549, 0.1603951634698743, 0.11520973940269887, -0.06568880344800912, 0.052357502746648486, 0.054177769216555614, 0.12682902171524393, -0.023569796967784367, 0.17732320937362248, 0.2732018400732928, -0.060533698940362, 0.008843838962597137, -0.17231014464616876, 0.064797558278268, 0.06601262278463975, 0.011042748827084694, 0.02540421989080138, 0.36598670690498813, -0.5497386126098935, -0.09458180835661444, -0.06545768012416153, 0.27744995723591503, 0.09051253908273046, 0.0951586338365186, 0.23992313827297407, -0.034270400829595024, 0.12422705923479607]"
177,Cooking,437,2026-01-22 07:45:50.513160,channel_776,0.6539793749052923,0.007163180679470388,"[-0.09371630517604392, -0.1859802584906692, 0.316792590993127, 0.06515921798694413, 0.11382682614937085, -0.19072435260130394, 0.09011197850976976, 0.31397911301286435, -0.048988821362071895, -0.22173407578784535, 0.03248432028969039, -0.1829063107981, -0.2750574995489156, -0.1297361560306593, -0.08697703883135685, -0.17431678466192535, 0.2342116713515401, 0.3336447797627342, 0.1091346042491238, 0.06783665414230154, -0.0250811602208114, -0.15826374946396574, 0.28302275586651193, -0.011097920281188755, -0.08167782112188535, 0.17917361227822293, -0.012992617929832499, 0.1725589522171568, -0.07234853573724605, 0.17968218152835025, 0.17299560042153658, 0.2339223892723992]"
178,History,53,2026-04-26 07:45:50.513160,channel_910,0.5215734299725532,0.0024526943126904725,"[-0.1182418741051479, -0.01384042118924564, 0.3246404292684795, -0.04107020844118121, 0.13517599744876874, 0.3817750455404145, -0.308185002969831, -0.04659434052148528, 0.00031170891679435214, -0.2998242690264156, -0.0759980315644431, -0.16190290536674654, 0.142952898616669, -0.28878530747669917, 0.3148988238701089, 0.11498718191296516, -0.17564346730499847, 0.17107627642639434, 0.09950031555116873, -0.0064615112891750585, -0.12024728924167555, 0.09128061103731186, 0.02048749014772826, -0.11487769433915812, -0.22388418175240204, -0.1417701133423463, -0.08388609809285498, 0.1937550920615726, 0.14346516458374167, -0.07501404766384122, -0.06853487741225002, 0.16523152967095311]"
179,Cooking,110,2026-01-08 07:45:50.513160,channel_1442,0.3443066294290658,0.001723356589369609,"[0.05131679129309223, 0.04864256764301496, -0.13501181129765877, -0.023690056985496304, 0.000818020371344284, -0.017504113504887047, 0.14090318999069795, 0.1469084749566397, -0.1763925221152208, -0.09601539559297645, -0.1319402768894416, 0.2665253536754828, 0.4325539900730354, -0.08899139936454796, -0.032073671592209314, 0.16168101721286585, -0.13574806288467567, 0.1660178035813938, -0.004005822473272925, -0.3347081144548459, -0.24961619611207778, -0.06485056090602652, 0.2347430663859058, -0.17132062314524268, -0.10251977682824953, 0.0405249658206402, -0.3203168288056875, 0.057306836334608785, -0.29631850014796546, 0.10887012377842517, -0.15524369059219192, -0.1808248621693266]"
180,History,935,2025-11-11 07:45:50.513160,channel_1118,0.2199078132131675,0.00501954546321921,"[0.05269570471385978, 0.15337392647759437, 0.07268153814035956, 0.0401101757495958, 0.0428451919168445, 0.07385253148829163, 0.08654646342715776, -0.07616266449139013, 0.12642932874442775, -0.1541851791012013, 0.21082275942818654, 0.15114343713951436, 0.4212812953422809, 0.09925931563173221, 0.17560938930236286, -0.3014467827852479, 0.18190611246644148, 0.2272542018060198, 0.29066469971593684, 0.023270300143334758, -0.06604301802463304, -0.21045989472158155, -0.192789072924284, -0.004946401970361161, -0.33832258622588113, -0.14839560788783315, 0.017292836963650342, 0.01298158767853962, -0.18725630152779216, -0.23834347942093398, -0.2094936044692873, -0.04266167210013819]"
181,Pets,101,2025-10-11 07:45:50.513160,channel_317,0.05327958803359702,0.0042693508165292555,"[0.36513599296838434, 0.18178631065016224, 0.03672184771424773, 0.09495996144825525, 0.1741615771485831, 0.1158291942385579, -0.05284003458057092, -0.14496905982410885, -0.021477213860349228, 0.17216887505880835, -0.04635631644842604, -0.18938744192755314, -0.29547081336582426, -0.020749716698894964, -0.1758378256237214, -0.07483701541064634, 0.2496589462252513, -0.009232084779091857, -0.12866025342442908, 0.05293283725698907, 0.32933168874298624, -0.020692367182847313, -0.4038353785360248, 0.11145021817977972, 0.05939255046022625, 0.015450727722802258, -0.037576116691284384, -0.13840009511214663, 0.2597297209145378, -0.3151628344004197, -0.05296880568985213, -0.05697695620889785]"
182,Comedy,434,2025-06-27 07:45:50.513160,channel_235,0.18540708620887117,0.0023044386029323375,"[0.18186655575736335, 0.2633165437053137, -0.04831647218078667, 0.04112059525595796, 0.05923837378592278, 0.22446148608165128, 0.22007256846351464, -0.11473473251028146, 0.09331581768885504, 0.08167010719312849, -0.024700152666993446, 0.07965205873734134, 0.004301967293570814, 0.03364613658103216, -0.2889619383579527, -0.19561553299533355, 0.17426188588365893, -0.2579735923179528, 0.10017923010812176, -0.017351696010984966, 0.2196302375531147, 0.13825795693766504, -0.09659278617005616, -0.04757372792365812, -0.42311370575680707, -0.02778754921629265, -0.2706658807526553, -0.046605839954792214, -0.1359389612021604, -0.1868077391758313, 0.2531014599954735, -0.27195771241431205]"
183,Gaming,42,2025-12-06 07:45:50.513160,channel_333,0.11305523912030445,0.001376905299516437,"[-0.18521955463508982, -0.13428203004868733, -0.09253005985775102, -0.16862465802863022, -0.06907250908214375, 0.05811121928609109, 0.12882923397670795, 0.11949179921498432, -0.3669912104487853, 0.07312040804884201, 0.08498723593494055, -0.12739457870527388, 0.3207339998745118, 0.20918321330800094, -0.035199795175478873, -0.114618401747885, 0.3176107236163941, -0.0036567787673256478, 0.016354580524197096, 0.013935068837121119, 0.44293992015292244, -0.041640861278353765, -0.004546895482338329, -0.15983244971793947, -0.07490969428962796, -0.1983604225918621, -0.15592263696757583, -0.34809530041280695, 0.16953743434661497, 0.03014592308872142, 0.04598621215596441, -0.01008509149233685]"
184,Education,1961,2026-05-16 07:45:50.513160,channel_375,0.08604587080893095,0.0015234090590511937,"[0.011419501569552602, 0.25763950411488545, -0.12232812139623994, 0.04429249392411413, 0.04343870388531466, 0.1817148037081218, 0.06979932137433804, 0.07779739922924625, -0.2002174822119382, -0.12871358888874687, -0.18567679275886845, -0.3939639240897483, 0.06320287232059832, -0.041630719542822624, 0.06350080346869665, 0.005647100240437693, 0.03825853758962678, 0.21292265578589292, 0.001160804045126883, 0.10645043002845037, -0.04809340641229583, 0.13124135289731345, -0.19725274765773626, -0.2923943205027223, 0.33521454018084523, 0.2921950928160345, -0.3095727840880678, -0.005746399158462494, 0.02385488249608439, 0.11504017361747652, 0.27674517008202665, -0.16889297272128148]"
